Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
3/26/2018 7:00,1.591,2.57,7.251,9.636,95,25.9
3/26/2018 7:30,1.414,2.23,6.784,8.444,84,25.9
3/26/2018 8:00,1.541,2.69,7.239,8.198,85,25.9
3/26/2018 8:30,1.524,2.19,7.126,8.912,84,25.95
3/26/2018 9:00,1.392,2.23,7.078,9.395,81,26
3/26/2018 9:30,1.52,2.43,7.152,9.355,81,26.05
3/26/2018 10:00,1.52,2.28,7.535,10.295,87,26.1
3/26/2018 10:30,1.568,2.64,6.909,8.195,71,26.25
3/26/2018 11:00,1.591,2.52,7.391,9.138,75,26.55
3/26/2018 11:30,1.593,2.83,7.082,8.24,83,26.8
3/26/2018 12:00,1.417,2.3,6.699,9.209,80,26.85
3/26/2018 12:30,1.418,2.34,6.95,7.88,81,26.9
3/26/2018 13:00,1.466,2.47,7.235,9.207,84,26.9
3/26/2018 13:30,1.442,2.64,6.937,7.803,84,27.05
3/26/2018 14:00,1.536,2.6,6.988,8.087,88,27.15
3/26/2018 14:30,1.413,2.3,6.462,8.754,90,26.95
3/26/2018 15:00,1.465,2.32,7.235,10.769,85,26.75
3/26/2018 15:30,1.58,2.71,7.238,10.118,77,26.65
3/26/2018 16:00,1.537,2.45,6.921,9.732,77,26.6
3/26/2018 16:30,1.461,2.19,7.04,10.802,74,26.55
3/26/2018 17:00,1.434,2.52,6.978,8.877,85,26.5
3/26/2018 17:30,1.457,2.42,6.554,8.613,71,26.45
3/26/2018 18:00,1.478,2.77,7.03,8.612,83,26.35
3/26/2018 18:30,1.37,2.3,6.863,9.186,77,26.3
3/26/2018 19:00,1.452,2.74,6.825,8.888,70,26.3
3/26/2018 19:30,1.41,2.31,6.88,8.226,75,26.25
3/26/2018 20:00,1.378,2.2,6.769,8.459,78,26.25
3/26/2018 20:30,1.531,2.85,7.012,10.267,80,26.25
3/26/2018 21:00,1.459,2.4,6.979,8.56,83,26.25
3/26/2018 21:30,1.413,2.85,6.815,10.299,73,26.25
3/26/2018 22:00,1.504,2.39,7.204,9.356,94,26.2
3/26/2018 22:30,1.381,2.11,6.862,9.274,74,26.2
3/26/2018 23:00,1.349,1.99,6.491,9.881,75,26.2
3/26/2018 23:30,1.472,2.06,6.991,7.632,75,26.25
3/27/2018 0:00,1.395,2.44,6.828,8.054,88,26.25
3/27/2018 0:30,1.407,2.31,6.484,8.754,81,26.25
3/27/2018 1:00,1.393,2.43,6.41,9.777,81,26.25
3/27/2018 1:30,1.367,2.07,6.464,8.168,73,26.2
3/27/2018 2:00,1.422,2.05,6.878,8.165,73,26.2
3/27/2018 2:30,1.365,2.15,6.596,9.05,78,26.2
3/27/2018 3:00,1.471,2.87,7.044,7.936,81,26.2
3/27/2018 3:30,1.358,2.75,6.601,8.409,78,26.2
3/27/2018 4:00,1.324,1.92,6.549,7.859,77,25.9
3/27/2018 4:30,1.392,2.21,6.711,9.271,87,25.9
3/27/2018 5:00,1.381,2.08,7.157,9.801,78,25.9
3/27/2018 5:30,1.268,2.1,6.598,8.226,73,25.9
3/27/2018 6:00,1.205,1.88,6.378,9.146,75,25.95
3/27/2018 6:30,1.299,2.31,6.641,8.164,73,25.95
3/27/2018 7:00,1.264,2.11,6.216,8.154,84,25.95
3/27/2018 7:30,1.335,2.11,6.48,8.338,68,26
3/27/2018 8:00,1.238,1.9,6.499,9.248,73,26
3/27/2018 8:30,1.152,1.76,5.91,7.845,60,26
3/27/2018 9:00,1.343,1.81,6.343,8.485,78,26.05
3/27/2018 9:30,1.251,2.3,5.857,8.577,67,26.05
3/27/2018 10:00,1.353,2.33,6.023,8.201,59,26.05
3/27/2018 10:30,1.248,2.01,5.755,8.182,67,26.1
3/27/2018 11:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
3/27/2018 11:30,1.36,2.71,5.629,8.096,-99.9,-99.9
3/27/2018 12:00,1.289,2.22,5.865,8.327,66,26.1
3/27/2018 12:30,1.304,2.1,5.179,8.554,60,26.1
3/27/2018 13:00,1.314,2.3,5.356,7.709,67,26.1
3/27/2018 13:30,1.38,2.06,5.501,7.312,64,26.1
3/27/2018 14:00,1.332,2.25,5.341,8.389,68,26.1
3/27/2018 14:30,1.264,2.43,5.178,7.838,68,26.1
3/27/2018 15:00,1.484,2.58,5.216,7.85,80,26.05
3/27/2018 15:30,1.449,2.68,5.246,9.032,60,26.05
3/27/2018 16:00,1.46,2.62,5.252,8.131,59,26.05
3/27/2018 16:30,1.569,2.9,5.16,9.307,64,26.05
3/27/2018 17:00,1.648,2.687,5.259,9.047,49,26.05
3/27/2018 17:30,1.723,2.77,5.09,5.184,56,26.05
3/27/2018 18:00,1.696,2.72,5.34,9.334,120,26.05
3/27/2018 18:30,1.776,3.219,5.46,5.08,135,26.05
3/27/2018 19:00,1.816,3.09,5.254,7.585,56,26
3/27/2018 19:30,1.886,3.89,5.594,5.585,128,26
3/27/2018 20:00,1.781,2.75,5.552,6.272,118,26
3/27/2018 20:30,1.766,2.74,5.388,5.838,115,26
3/27/2018 21:00,1.751,3.4,5.694,9.735,57,26
3/27/2018 21:30,1.774,2.75,5.59,9.125,49,26
3/27/2018 22:00,1.734,2.91,5.349,9.428,47,26
3/27/2018 22:30,1.716,3.14,5.355,5.948,70,26
3/27/2018 23:00,1.746,2.73,5.627,8.472,42,26
3/27/2018 23:30,1.804,2.82,5.654,8.392,52,26
3/28/2018 0:00,1.855,3.19,5.61,8.825,66,25.95
3/28/2018 0:30,1.822,3.219,5.535,6.146,63,25.95
3/28/2018 1:00,1.772,2.86,5.562,9.758,50,25.95
3/28/2018 1:30,1.869,3.07,5.71,7.825,43,26
3/28/2018 2:00,1.82,2.99,5.612,6.142,85,25.95
3/28/2018 2:30,1.881,2.91,5.617,6.99,77,25.95
3/28/2018 3:00,2.022,3.39,5.754,6.603,81,25.95
3/28/2018 3:30,2.052,3.3,5.769,8.087,78,25.95
3/28/2018 4:00,2.038,3.24,5.595,7.875,74,25.95
3/28/2018 4:30,1.864,2.97,5.776,6.584,80,25.95
3/28/2018 5:00,1.919,3.42,5.659,7.529,75,25.95
3/28/2018 5:30,2.017,3.34,5.819,7.496,73,25.95
3/28/2018 6:00,1.918,2.96,5.59,7.794,78,25.95
3/28/2018 6:30,2.006,3.55,5.638,8.567,63,25.9
3/28/2018 7:00,1.814,3.772,5.51,8.715,92,25.9
3/28/2018 7:30,2.143,3.83,5.679,8.216,64,25.95
3/28/2018 8:00,2.221,3.47,6.12,8.533,77,25.95
3/28/2018 8:30,2.112,3.48,5.573,7.518,73,25.9
3/28/2018 9:00,1.95,3.27,5.908,9.234,83,25.9
3/28/2018 9:30,2.096,3.96,6.072,8.764,70,25.9
3/28/2018 10:00,2.121,3.38,6.048,9.343,73,25.9
3/28/2018 10:30,2.029,3.33,5.865,9.313,77,25.9
3/28/2018 11:00,1.967,3.81,5.932,8.536,57,25.95
3/28/2018 11:30,1.99,3.39,5.876,7.865,91,25.9
3/28/2018 12:00,2.042,3.29,5.724,8.173,91,25.95
3/28/2018 12:30,1.836,2.907,5.382,7.606,90,25.95
3/28/2018 13:00,1.969,3.24,5.718,8.497,101,26
3/28/2018 13:30,1.924,3.308,5.462,7.855,92,26
3/28/2018 14:00,1.862,3.124,5.514,7.789,90,26
3/28/2018 14:30,1.833,3.56,5.359,7.684,108,26
3/28/2018 15:00,1.788,3.16,5.412,8.054,104,26
3/28/2018 15:30,1.832,2.65,5.329,7.626,85,26
3/28/2018 16:00,1.931,3.22,5.502,8.468,101,26
3/28/2018 16:30,2.081,3.31,5.655,7.302,105,26
3/28/2018 17:00,2.086,3.45,5.629,7.55,98,25.95
3/28/2018 17:30,2.272,4.41,5.939,7.398,105,25.95
3/28/2018 18:00,2.204,3.6,5.627,7.563,111,25.95
3/28/2018 18:30,2.163,3.534,5.445,8.516,105,25.95
3/28/2018 19:00,2.242,4.32,5.671,8.178,120,25.95
3/28/2018 19:30,2.333,3.513,5.817,7.904,111,25.95
3/28/2018 20:00,2.144,3.428,5.58,8.105,109,25.95
3/28/2018 20:30,2.331,3.65,5.798,8.128,116,25.95
3/28/2018 21:00,2.243,3.524,5.666,8.555,109,25.9
3/28/2018 21:30,2.223,3.46,5.743,8.162,98,25.9
3/28/2018 22:00,2.452,4.193,5.903,8.532,112,25.9
3/28/2018 22:30,2.402,4.265,5.875,8.234,109,25.9
3/28/2018 23:00,2.278,4.081,5.6,8.168,104,25.9
3/28/2018 23:30,2.393,4.07,5.956,8.874,105,25.85
3/29/2018 0:00,2.466,4.153,5.775,8.941,105,25.85
3/29/2018 0:30,2.688,4.972,6.144,8.899,106,25.85
3/29/2018 1:00,2.585,5.081,6.109,9.126,105,25.85
3/29/2018 1:30,2.716,4.813,6.208,8.595,97,25.85
3/29/2018 2:00,2.901,4.96,6.474,9.387,106,25.8
3/29/2018 2:30,2.762,4.47,6.512,9.663,97,25.85
3/29/2018 3:00,2.833,4.1,6.235,10.128,101,25.85
3/29/2018 3:30,2.848,4.384,6.747,9.846,102,25.85
3/29/2018 4:00,2.726,4.47,6.432,9.747,102,25.85
