Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
01/09/2017 21:30,1.526,2.44,6.195,8.191,97,26.05
01/09/2017 22:00,1.479,2.6,5.971,8.601,94,26.05
01/09/2017 22:30,1.448,2.96,5.654,8.322,106,26.05
01/09/2017 23:00,1.364,2.36,5.733,8.855,99,26.05
01/09/2017 23:30,1.411,2.23,5.701,8.526,98,26.05
01/10/2017 00:00,1.357,2.31,5.47,7.834,99,26.05
01/10/2017 00:30,1.399,2.69,5.441,8.205,104,26.05
01/10/2017 01:00,1.54,2.3,6.03,8.48,101,26.05
01/10/2017 01:30,1.498,2.65,6,8.527,92,26
01/10/2017 02:00,1.431,2.37,5.942,8.51,99,26
01/10/2017 02:30,1.365,2.24,5.637,8.686,92,26
01/10/2017 03:00,1.387,2.3,5.64,8.404,91,26
01/10/2017 03:30,1.376,2.28,5.839,8.32,97,25.95
01/10/2017 04:00,1.451,3.07,5.871,8.535,97,26
01/10/2017 04:30,1.353,2.45,5.6,7.946,99,25.95
01/10/2017 05:00,1.345,2.52,5.755,8.115,99,25.95
01/10/2017 05:30,1.321,2.39,5.784,8.494,97,25.95
01/10/2017 06:00,1.358,2.75,5.671,8.103,104,25.95
01/10/2017 06:30,1.271,2.41,5.791,8.386,106,25.95
01/10/2017 07:00,1.357,2.62,6.063,8.856,99,25.95
01/10/2017 07:30,1.256,2.11,6.035,7.96,101,26
01/10/2017 08:00,1.339,2.19,6.318,8.48,111,26
01/10/2017 08:30,1.256,2.08,6.001,8.616,104,26
01/10/2017 09:00,1.337,2.99,6.061,8.17,108,26.05
01/10/2017 09:30,1.266,2.37,6.282,8.146,105,26.1
01/10/2017 10:00,1.287,2,5.925,8.203,106,26.2
01/10/2017 10:30,1.26,2.11,6.127,7.864,99,26.25
01/10/2017 11:00,1.297,2.51,6.119,8.271,111,26.25
01/10/2017 11:30,1.224,2.18,5.91,8.457,104,26.35
01/10/2017 12:00,1.251,2.19,5.947,7.596,108,26.35
01/10/2017 12:30,1.267,2.28,5.649,8.151,106,26.4
01/10/2017 13:00,1.261,2.25,5.397,7.853,97,26.5
01/10/2017 13:30,1.252,2.25,5.569,8.546,101,26.5
01/10/2017 14:00,1.279,2.46,5.351,7.567,99,26.55
01/10/2017 14:30,1.37,2.33,5.74,8.112,92,26.6
01/10/2017 15:00,1.281,2.5,5.452,7.297,98,26.6
01/10/2017 15:30,1.285,2.08,5.379,7.942,104,26.6
01/10/2017 16:00,1.316,2.34,5.433,7.695,104,26.6
01/10/2017 16:30,1.238,2.08,5.24,8.416,97,26.55
01/10/2017 17:00,1.314,2.01,5.38,8.44,90,26.55
01/10/2017 17:30,1.223,1.93,5.219,7.522,94,26.45
01/10/2017 18:00,1.24,1.85,5.342,8.331,97,26.4
01/10/2017 18:30,1.191,2.54,5.195,8.094,95,26.35
01/10/2017 19:00,1.199,1.95,5.422,8.1,101,26.3
01/10/2017 19:30,1.209,2.09,5.287,7.919,91,26.3
01/10/2017 20:00,1.15,1.99,5.148,7.887,92,26.25
01/10/2017 20:30,1.146,1.87,5.372,8.188,98,26.25
01/10/2017 21:00,1.119,1.78,5.239,8.248,102,26.25
01/10/2017 21:30,1.135,1.86,5.485,9.006,101,26.25
01/10/2017 22:00,1.182,2.01,5.223,8.203,99,26.25
01/10/2017 22:30,1.218,1.76,5.567,7.908,94,26.3
01/10/2017 23:00,1.264,2.09,5.73,8.533,95,26.25
01/10/2017 23:30,1.175,1.95,5.799,8.449,99,26.25
01/11/2017 00:00,1.068,1.7,5.153,7.506,101,26.25
01/11/2017 00:30,1.129,2.34,5.669,8.257,94,26.25
01/11/2017 01:00,1.139,1.86,5.561,8.209,102,26.2
01/11/2017 01:30,1.059,1.79,5.341,7.666,99,26.2
01/11/2017 02:00,1.153,1.68,5.652,7.826,101,26.2
01/11/2017 02:30,1.135,2.16,5.604,7.329,94,26.25
01/11/2017 03:00,1.126,1.91,5.705,7.244,94,26.2
01/11/2017 03:30,1.139,1.71,6.025,8.443,87,26.2
01/11/2017 04:00,1.147,1.95,5.789,8.12,94,26.2
01/11/2017 04:30,1.123,1.83,6.019,7.565,99,26.2
01/11/2017 05:00,1.029,1.82,5.889,8.965,102,26.2
01/11/2017 05:30,1.103,1.79,5.999,8.551,99,26.2
01/11/2017 06:00,1.053,1.81,6.014,8.914,97,26.15
01/11/2017 06:30,0.993,1.65,6.003,8.196,94,26.15
01/11/2017 07:00,1.028,1.99,6.035,7.59,97,26.2
01/11/2017 07:30,1.053,1.66,6.248,8.018,92,26.25
01/11/2017 08:00,1.123,1.64,6.74,8.152,99,26.35
01/11/2017 08:30,0.906,1.59,6.103,8.279,102,26.4
01/11/2017 09:00,1.003,1.85,6.176,8.835,91,26.45
01/11/2017 09:30,1.015,1.66,6.342,8.192,92,26.55
01/11/2017 10:00,1.056,1.67,6.129,7.82,97,26.55
01/11/2017 10:30,0.97,1.52,5.899,8.774,98,26.6
01/11/2017 11:00,0.972,1.74,5.582,8.11,94,26.65
01/11/2017 11:30,1.017,1.69,5.806,8.516,106,26.7
01/11/2017 12:00,1.013,2.28,5.516,7.558,95,26.75
01/11/2017 12:30,1.066,1.57,5.813,8.13,90,26.8
01/11/2017 13:00,1.024,1.68,5.906,8.433,102,26.85
01/11/2017 13:30,0.973,1.7,5.478,8.172,91,26.85
01/11/2017 14:00,1.028,2.09,5.146,8.886,99,26.9
01/11/2017 14:30,1.063,2.36,5.122,8.693,101,26.8
01/11/2017 15:00,1.095,1.8,5.092,8.22,101,26.75
01/11/2017 15:30,1.08,2.01,4.983,8.168,97,26.75
01/11/2017 16:00,1.011,1.63,4.81,8.527,88,26.7
01/11/2017 16:30,1.069,1.94,5.111,7.806,91,26.65
01/11/2017 17:00,1.012,1.71,4.681,8.185,92,26.6
01/11/2017 17:30,0.995,1.75,4.521,8.856,97,26.55
01/11/2017 18:00,1.059,1.64,4.746,8.492,92,26.55
01/11/2017 18:30,1.133,2.42,4.888,8.588,98,26.5
01/11/2017 19:00,1.189,1.95,4.926,8.449,90,26.5
01/11/2017 19:30,1.092,1.64,4.751,8.487,95,26.5
01/11/2017 20:00,0.997,1.99,4.484,7.816,92,26.45
01/11/2017 20:30,1.019,1.65,4.574,8.533,85,26.4
01/11/2017 21:00,1.011,1.85,4.643,7.811,92,26.35
01/11/2017 21:30,1.026,1.65,4.523,8.37,94,26.3
01/11/2017 22:00,1.098,1.914,4.687,7.925,87,26.3
01/11/2017 22:30,1.096,1.76,4.683,7.887,95,26.25
01/11/2017 23:00,1.102,1.68,4.988,8.753,91,26.25
01/11/2017 23:30,1.078,1.85,4.482,9.211,85,26.2
01/12/2017 00:00,1.077,1.6,4.759,8.916,99,26.2
01/12/2017 00:30,1.07,2,5.091,9.294,90,26.2
01/12/2017 01:00,1.035,1.89,4.875,8.986,94,26.2
01/12/2017 01:30,1.094,1.94,5.182,9.353,88,26.2
01/12/2017 02:00,1.011,1.63,5.436,9.29,91,26.15
01/12/2017 02:30,1.102,1.71,5.391,9.289,95,26.15
01/12/2017 03:00,1.146,2.29,5.894,8.726,91,26.15
01/12/2017 03:30,1.068,1.64,5.848,8.465,92,26.15
01/12/2017 04:00,1.1,1.81,5.692,8.86,92,26.15
01/12/2017 04:30,1.156,1.95,6.249,8.605,81,26.15
01/12/2017 05:00,1.165,1.85,5.995,8.514,88,26.15
01/12/2017 05:30,1.047,1.7,5.877,9.748,88,26.2
01/12/2017 06:00,1.059,1.72,6.003,9.41,94,26.15
01/12/2017 06:30,1.068,1.71,6.211,9.284,99,26.15
01/12/2017 07:00,1.027,1.77,6.021,9.294,95,26.15
01/12/2017 07:30,1.03,1.93,6.552,9.367,97,26.15
01/12/2017 08:00,1.096,2.12,6.532,9.666,92,26.15
01/12/2017 08:30,1.127,1.63,6.977,9.359,98,26.2
01/12/2017 09:00,1.217,1.85,7.039,9.396,94,26.25
01/12/2017 09:30,1.196,2.01,7.048,9.376,99,26.35
01/12/2017 10:00,1.108,2.19,6.747,9.705,92,26.4
01/12/2017 10:30,1.235,2.06,7.124,9.757,99,26.55
01/12/2017 11:00,1.144,2.15,6.756,9.636,97,26.65
01/12/2017 11:30,1.22,1.99,6.56,9.373,101,26.7
01/12/2017 12:00,1.205,1.64,6.884,9.773,98,26.75
01/12/2017 12:30,1.121,1.81,6.878,9.364,99,26.8
01/12/2017 13:00,1.124,1.92,6.37,8.514,92,26.85
01/12/2017 13:30,1.197,1.84,6.742,9.448,106,26.9
01/12/2017 14:00,1.112,2.06,6.597,9.643,102,26.85
01/12/2017 14:30,1.2,2.04,6.743,9.702,99,26.8
01/12/2017 15:00,1.115,2.09,5.729,9.354,104,26.75
01/12/2017 15:30,0.994,1.72,5.273,9.687,106,26.65
01/12/2017 16:00,1.106,1.79,5.615,9.311,106,26.6
01/12/2017 16:30,0.999,1.62,5.074,9.74,108,26.6
01/12/2017 17:00,1.026,1.71,5.106,8.956,101,26.5
01/12/2017 17:30,0.985,1.59,4.943,9.219,102,26.45
01/12/2017 18:00,0.969,1.68,5.005,9.101,101,26.5
01/12/2017 18:30,0.937,1.55,4.876,8.574,105,26.5
01/12/2017 19:00,1.01,1.922,4.996,8.962,102,26.45
01/12/2017 19:30,0.947,1.59,4.993,8.758,101,26.4
01/12/2017 20:00,0.968,1.41,4.997,8.917,98,26.35
01/12/2017 20:30,0.917,1.57,4.865,9.17,98,26.4
01/12/2017 21:00,0.963,1.79,5.038,8.617,101,26.35
01/12/2017 21:30,0.954,1.64,5.342,9.271,104,26.3
01/12/2017 22:00,0.988,1.92,5.635,8.803,92,26.35
01/12/2017 22:30,0.962,1.84,5.571,8.975,97,26.35
01/12/2017 23:00,0.959,1.58,5.681,8.973,94,26.4
01/12/2017 23:30,0.926,1.51,5.756,8.865,97,26.45
1/13/2017 0:00,0.894,1.45,5.939,8.86,95,26.4
1/13/2017 0:30,0.953,1.7,6.141,8.867,101,26.4
1/13/2017 1:00,0.896,1.52,6.187,8.662,105,26.35
1/13/2017 1:30,0.896,1.84,6.1,8.863,98,26.35
1/13/2017 2:00,1.018,1.6,6.544,8.543,102,26.35
1/13/2017 2:30,0.872,1.61,5.95,8.553,102,26.35
1/13/2017 3:00,0.883,1.4,6.328,8.814,101,26.35
1/13/2017 3:30,0.828,1.55,5.964,8.374,108,26.35
1/13/2017 4:00,0.87,1.34,6.258,8.531,105,26.35
1/13/2017 4:30,0.853,1.42,5.967,8.522,106,26.35
1/13/2017 5:00,0.874,1.37,6.311,8.129,102,26.35
1/13/2017 5:30,0.835,1.59,6.151,8.654,105,26.35
1/13/2017 6:00,0.778,1.39,6.012,8.464,105,26.35
1/13/2017 6:30,0.863,1.37,6.36,8.839,105,26.35
1/13/2017 7:00,0.788,1.36,5.786,7.962,99,26.4
1/13/2017 7:30,0.79,1.36,5.818,7.917,105,26.4
1/13/2017 8:00,0.761,1.23,5.895,8.401,104,26.45
1/13/2017 8:30,0.793,1.29,6.447,8.87,104,26.55
1/13/2017 9:00,0.785,1.3,6.241,8.709,112,26.65
1/13/2017 9:30,0.685,1.21,5.982,7.976,104,26.7
1/13/2017 10:00,0.727,1.14,6.263,8.684,104,26.85
1/13/2017 10:30,0.735,1.14,6.011,8.194,111,27
1/13/2017 11:00,0.784,1.48,6.082,8.394,108,26.95
1/13/2017 11:30,0.767,1.23,6.14,8.93,101,27.05
1/13/2017 12:00,0.746,1.2,5.988,8.489,106,27.1
1/13/2017 12:30,0.705,1.11,5.972,8.204,108,27.15
1/13/2017 13:00,0.761,1.33,5.523,7.857,111,27.15
1/13/2017 13:30,0.842,1.4,5.863,8.087,108,27.15
1/13/2017 14:00,0.832,1.79,5.273,8.372,115,27.15
1/13/2017 14:30,0.763,1.32,4.811,8.525,113,27.15
1/13/2017 15:00,0.777,1.32,4.579,7.877,106,27.1
1/13/2017 15:30,0.79,1.27,4.628,8.272,115,27
1/13/2017 16:00,0.817,1.36,4.696,8.433,113,26.95
1/13/2017 16:30,0.824,1.22,4.669,8.493,113,26.95
1/13/2017 17:00,0.818,1.45,4.372,8.406,111,26.95
1/13/2017 17:30,0.892,1.81,4.45,7.674,108,26.9
1/13/2017 18:00,0.87,1.63,4.339,8.512,111,26.8
1/13/2017 18:30,0.872,1.44,4.193,7.564,119,26.7
1/13/2017 19:00,0.916,1.72,4.22,8.209,99,26.7
1/13/2017 19:30,0.864,1.47,4.049,8.161,105,26.7
1/13/2017 20:00,0.898,1.82,4.254,13.696,108,26.75
1/13/2017 20:30,0.837,1.3,4.037,13.717,106,26.7
1/13/2017 21:00,0.9,1.66,4.12,7.592,129,26.7
1/13/2017 21:30,0.988,1.59,4.327,8.195,136,26.7
1/13/2017 22:00,0.954,1.61,4.448,12.916,108,26.7
1/13/2017 22:30,0.927,1.72,4.305,8.738,130,26.75
1/13/2017 23:00,0.939,1.58,4.473,7.889,146,26.7
1/13/2017 23:30,0.913,1.38,4.429,7.696,108,26.7
1/14/2017 0:00,0.876,1.54,4.189,8.186,106,26.7
1/14/2017 0:30,0.866,1.38,4.451,8.178,129,26.7
1/14/2017 1:00,0.859,1.39,4.388,3.902,109,26.65
1/14/2017 1:30,0.851,1.53,4.657,7.62,128,26.6
1/14/2017 2:00,0.763,1.44,4.314,11.381,109,26.55
1/14/2017 2:30,0.754,1.07,4.557,8.036,130,26.55
1/14/2017 3:00,0.717,1.43,4.286,4.04,112,26.55
1/14/2017 3:30,0.769,1.25,4.369,7.748,120,26.5
1/14/2017 4:00,0.725,1.14,4.539,7.868,115,26.55
1/14/2017 4:30,0.687,1.18,4.53,7.833,111,26.5
1/14/2017 5:00,0.712,1.33,4.764,9.299,122,26.55
1/14/2017 5:30,0.694,1.1,4.631,7.88,120,26.55
1/14/2017 6:00,0.729,1.28,4.898,9.3,135,26.55
1/14/2017 6:30,0.679,1.14,4.56,8.899,120,26.55
1/14/2017 7:00,0.7,1.2,5.034,8.687,133,26.55
1/14/2017 7:30,0.724,1.22,4.681,7.533,139,26.55
1/14/2017 8:00,0.72,1.14,4.678,6.556,126,26.55
1/14/2017 8:30,0.712,1.14,4.359,7.267,94,26.5
1/14/2017 9:00,0.692,1.39,4.182,4.128,102,26.5
1/14/2017 9:30,0.65,1.14,4.078,7.619,104,26.45
1/14/2017 10:00,0.669,1.04,4.104,7.699,43,26.5
1/14/2017 10:30,0.656,1.16,3.932,3.966,122,26.55
1/14/2017 11:00,0.66,1.08,3.712,8.012,46,26.5
1/14/2017 11:30,0.694,1.15,3.742,4.286,104,26.5
1/14/2017 12:00,0.804,1.34,3.797,3.957,32,26.45
1/14/2017 12:30,0.769,1.488,3.617,4.001,35,26.45
1/14/2017 13:00,0.843,1.424,3.673,4.198,30,26.55
1/14/2017 13:30,0.914,1.67,3.811,4.244,29,26.5
1/14/2017 14:00,0.918,1.391,3.725,4.128,33,26.5
1/14/2017 14:30,1.003,1.67,3.914,4.543,26,26.4
1/14/2017 15:00,0.998,1.8,3.825,4.368,30,26.35
1/14/2017 15:30,0.989,1.85,3.866,4.584,25,26.3
1/14/2017 16:00,1.072,1.962,3.871,4.597,28,26.2
1/14/2017 16:30,1.148,1.916,3.917,4.939,28,26.05
1/14/2017 17:00,1.143,2.16,4.002,4.57,32,26
1/14/2017 17:30,1.174,2.005,4.116,4.766,29,25.95
1/14/2017 18:00,1.195,2.257,4.188,4.953,32,25.9
1/14/2017 18:30,1.126,2.34,4.042,4.915,29,25.8
1/14/2017 19:00,1.088,1.769,4.062,4.735,32,25.8
1/14/2017 19:30,1.153,1.94,4.242,5.054,26,25.8
1/14/2017 20:00,1.138,1.875,4.295,4.947,30,25.85
1/14/2017 20:30,1.014,2.2,4.225,5.32,29,25.8
1/14/2017 21:00,0.983,1.51,4.237,5.341,29,25.85
1/14/2017 21:30,0.906,1.41,4.334,5.246,30,25.95
1/14/2017 22:00,0.892,1.58,4.299,4.853,36,25.8
1/14/2017 22:30,0.844,1.43,4.353,5.05,35,25.7
1/14/2017 23:00,0.843,1.54,4.414,4.965,38,25.6
1/14/2017 23:30,0.804,1.35,4.4,4.974,32,25.5
1/15/2017 0:00,0.813,1.31,4.29,5.477,42,25.45
1/15/2017 0:30,0.856,1.47,4.361,5.088,40,25.4
1/15/2017 1:00,0.764,1.27,4.127,5.11,29,25.4
1/15/2017 1:30,0.751,1.18,4.171,4.941,39,25.4
1/15/2017 2:00,0.718,1.51,4.116,4.814,32,25.3
1/15/2017 2:30,0.715,1.1,4.101,4.715,33,25.25
1/15/2017 3:00,0.685,1.21,4.288,4.796,35,25.15
1/15/2017 3:30,0.651,1.05,4.228,5.097,33,25.2
1/15/2017 4:00,0.675,1.08,4.195,4.716,38,25.2
1/15/2017 4:30,0.662,1.07,4.35,4.482,40,25.15
1/15/2017 5:00,0.673,1.12,4.317,4.767,47,25.2
1/15/2017 5:30,0.624,1.08,4.291,4.284,42,25.2
1/15/2017 6:00,0.668,1.31,4.38,4.711,42,25.3
1/15/2017 6:30,0.654,1.13,4.298,4.509,36,25.25
1/15/2017 7:00,0.619,1.06,4.189,4.601,36,25.25
1/15/2017 7:30,0.605,1.16,4.222,4.611,43,25.3
1/15/2017 8:00,0.624,1.01,4.402,4.814,43,25.4
1/15/2017 8:30,0.605,1.02,4.167,4.696,32,25.6
1/15/2017 9:00,0.589,0.97,4.244,4.681,36,25.8
1/15/2017 9:30,0.593,1.01,4.075,4.6,38,26.05
1/15/2017 10:00,0.653,1.14,3.876,4.394,39,26
1/15/2017 10:30,0.692,1.09,3.723,4.69,35,25.95
1/15/2017 11:00,0.69,1.17,3.728,4.491,35,26
1/15/2017 11:30,0.673,1.07,3.873,4.482,35,26.15
1/15/2017 12:00,0.667,1.09,3.884,4.404,29,26.25
1/15/2017 12:30,0.648,1.02,3.861,4.549,39,26.2
1/15/2017 13:00,0.676,1.19,3.656,4.387,39,26.2
1/15/2017 13:30,0.701,1.24,3.705,4.311,40,26.25
1/15/2017 14:00,0.756,1.25,3.694,4.298,38,26.3
1/15/2017 14:30,0.795,1.29,3.742,4.407,35,26.3
1/15/2017 15:00,0.825,1.43,3.803,4.597,39,26.35
1/15/2017 15:30,0.827,1.38,3.814,4.573,43,26.35
1/15/2017 16:00,0.829,1.54,3.713,4.499,42,26.4
1/15/2017 16:30,0.854,1.31,3.883,4.498,40,26.35
1/15/2017 17:00,0.83,1.48,3.86,4.915,43,26.4
1/15/2017 17:30,0.836,1.3,3.923,4.799,35,26.45
1/15/2017 18:00,0.866,1.39,3.857,4.895,39,26.45
1/15/2017 18:30,0.874,1.61,3.911,4.587,39,26.4
1/15/2017 19:00,0.946,1.59,3.92,4.707,39,26.4
1/15/2017 19:30,0.873,1.48,3.883,4.821,42,26.3
1/15/2017 20:00,0.812,1.38,3.992,4.501,40,26.25
1/15/2017 20:30,0.862,1.41,3.968,4.518,45,26.2
1/15/2017 21:00,0.767,1.45,4.035,4.697,42,26.2
1/15/2017 21:30,0.763,1.25,4.052,4.603,38,26.15
1/15/2017 22:00,0.747,1.26,4.032,4.667,52,26.05
1/15/2017 22:30,0.733,1.13,4.102,4.658,47,26.05
1/15/2017 23:00,0.744,1.17,4.3,4.587,47,25.95
1/15/2017 23:30,0.712,1.16,4.168,4.647,54,26
1/16/2017 0:00,0.639,1.02,4.143,4.529,46,25.9
1/16/2017 0:30,0.626,1.1,4.253,4.512,46,25.9
1/16/2017 1:00,0.633,1.22,4.294,4.661,46,25.9
1/16/2017 1:30,0.61,0.93,4.361,4.683,42,25.8
1/16/2017 2:00,0.559,0.91,4.221,4.574,40,25.8
1/16/2017 2:30,0.571,0.94,4.102,4.584,46,25.75
1/16/2017 3:00,0.589,0.91,3.958,4.669,46,25.7
1/16/2017 3:30,0.577,1.19,3.933,4.662,122,25.65
1/16/2017 4:00,0.587,1.02,3.967,4.483,40,25.65
1/16/2017 4:30,0.561,0.89,4.069,4.383,46,25.6
1/16/2017 5:00,0.545,0.92,4.035,4.575,52,25.6
1/16/2017 5:30,0.553,0.83,4.221,14.345,42,25.7
1/16/2017 6:00,0.583,0.9,4.56,13.819,126,25.75
1/16/2017 6:30,0.578,0.91,4.553,14.024,120,25.8
1/16/2017 7:00,0.607,0.96,4.722,13.759,130,25.9
1/16/2017 7:30,0.589,0.88,4.822,13.754,128,25.9
1/16/2017 8:00,0.637,1.03,4.987,13.707,130,26.05
1/16/2017 8:30,0.626,1,5.162,13.147,140,26.15
1/16/2017 9:00,0.66,1.23,5.144,13.085,128,26.25
1/16/2017 9:30,0.621,1.08,5.129,12.951,129,26.55
1/16/2017 10:00,0.647,1.15,5.285,9.837,128,26.65
1/16/2017 10:30,0.682,1.4,5.425,9.766,133,26.7
1/16/2017 11:00,0.721,1.08,5.594,12.959,151,26.7
1/16/2017 11:30,0.709,1.39,5.366,12.834,128,26.8
1/16/2017 12:00,0.721,1.22,5.431,9.393,136,26.75
1/16/2017 12:30,0.663,1.2,5.243,9.661,126,27
1/16/2017 13:00,0.755,1.17,5.39,9.295,150,27.15
1/16/2017 13:30,0.705,1.03,5.112,12.902,149,27
1/16/2017 14:00,0.787,1.22,5.324,12.955,132,27
1/16/2017 14:30,0.792,1.32,5.178,13.023,133,27
1/16/2017 15:00,0.851,1.4,5.445,8.304,137,26.9
1/16/2017 15:30,0.93,1.75,5.262,8.179,142,26.85
1/16/2017 16:00,0.991,1.72,5.557,7.653,143,26.75
1/16/2017 16:30,0.952,1.48,5.221,7.838,147,26.65
1/16/2017 17:00,0.983,1.98,5.114,7.656,147,26.6
1/16/2017 17:30,0.831,1.46,4.408,7.54,149,26.65
1/16/2017 18:00,0.784,1.35,4.547,4.111,149,26.65
1/16/2017 18:30,0.772,1.32,4.452,7.286,119,26.6
1/16/2017 19:00,0.78,1.39,4.399,7.633,150,26.55
1/16/2017 19:30,0.736,1.21,4.376,7.899,146,26.55
1/16/2017 20:00,0.714,1.13,4.414,7.591,147,26.55
1/16/2017 20:30,0.724,1.05,4.498,8.134,143,26.55
1/16/2017 21:00,0.807,1.58,4.977,8.457,144,26.45
1/16/2017 21:30,0.921,1.56,5.092,8.13,144,26.55
1/16/2017 22:00,0.944,1.56,5.45,8.195,144,26.45
1/16/2017 22:30,1.005,1.76,5.716,7.547,147,26.45
1/16/2017 23:00,0.997,1.58,5.566,10.35,146,26.4
1/16/2017 23:30,1.074,1.79,5.845,7.854,137,26.4
1/17/2017 0:00,1.044,1.77,5.999,10.067,135,26.4
1/17/2017 0:30,1.036,1.74,5.739,10.24,139,26.35
1/17/2017 1:00,0.943,1.66,5.65,7.293,143,26.2
1/17/2017 1:30,0.989,1.98,5.63,8.015,144,26.2
1/17/2017 2:00,0.9,1.61,5.466,7.621,142,26.1
1/17/2017 2:30,0.93,1.59,5.663,7.625,144,26
1/17/2017 3:00,0.933,1.37,5.547,7.362,142,26.15
1/17/2017 3:30,0.948,1.84,5.871,7.842,144,26.15
1/17/2017 4:00,0.944,1.55,5.85,7.549,143,26.25
1/17/2017 4:30,0.953,1.83,5.799,16.024,154,26.2
1/17/2017 5:00,0.841,1.8,5.37,15.933,123,26.1
1/17/2017 5:30,0.835,1.52,5.352,16.05,130,26.2
1/17/2017 6:00,0.844,1.54,5.157,7.053,150,26.2
1/17/2017 6:30,0.781,1.22,4.801,7.016,142,26.25
1/17/2017 7:00,0.792,1.52,4.852,7.283,135,26.3
1/17/2017 7:30,0.839,1.47,4.852,6.682,151,26.4
1/17/2017 8:00,0.826,1.22,4.706,6.581,144,26.45
1/17/2017 8:30,0.787,1.38,4.809,6.769,128,26.7
1/17/2017 9:00,0.814,1.28,4.698,6.784,142,26.8
1/17/2017 9:30,0.796,1.29,4.917,7.267,147,26.9
1/17/2017 10:00,0.861,1.67,5.187,6.605,139,27
1/17/2017 10:30,0.827,1.34,5.182,13.85,153,27.1
1/17/2017 11:00,0.827,1.98,5.076,6.998,146,27.2
1/17/2017 11:30,0.841,1.5,5.05,7.031,151,27.3
1/17/2017 12:00,0.834,1.38,4.97,14.714,136,27.4
1/17/2017 12:30,0.81,1.23,5.228,6.763,136,27.45
1/17/2017 13:00,0.839,1.51,5.095,6.744,132,27.5
1/17/2017 13:30,0.829,1.36,5.081,4.953,142,27.45
1/17/2017 14:00,0.842,1.49,4.883,5.661,84,27.5
1/17/2017 14:30,0.857,1.52,4.902,5.797,130,27.5
1/17/2017 15:00,0.859,1.44,4.962,6.003,97,27.55
1/17/2017 15:30,0.905,1.5,4.995,6.136,132,27.55
1/17/2017 16:00,0.841,1.53,4.954,5.44,125,27.5
1/17/2017 16:30,0.87,1.52,4.994,5.625,135,27.4
1/17/2017 17:00,0.886,1.43,5.045,5.616,115,27.25
1/17/2017 17:30,0.854,1.37,4.759,5.672,128,27.25
1/17/2017 18:00,0.862,1.38,4.945,5.636,137,27.15
1/17/2017 18:30,0.873,1.31,4.888,13.049,123,27
1/17/2017 19:00,0.879,1.36,4.985,6.351,144,26.85
1/17/2017 19:30,0.829,1.26,4.814,5.516,130,26.75
1/17/2017 20:00,0.845,1.37,4.72,5.612,129,26.7
1/17/2017 20:30,0.856,1.33,4.786,13.73,128,26.65
1/17/2017 21:00,0.751,1.28,4.653,5.87,132,26.6
1/17/2017 21:30,0.786,1.21,4.748,13.828,119,26.5
1/17/2017 22:00,0.719,1.21,4.379,5.063,113,26.55
1/17/2017 22:30,0.73,1.25,4.416,5.515,122,26.45
1/17/2017 23:00,0.773,1.38,4.758,13.478,135,26.45
1/17/2017 23:30,0.776,1.46,4.57,12.959,128,26.45
1/18/2017 0:00,0.76,1.23,4.835,13.122,126,26.4
1/18/2017 0:30,0.782,1.36,4.859,13.09,112,26.35
1/18/2017 1:00,0.79,1.34,5.05,5.98,92,26.25
1/18/2017 1:30,0.772,1.43,5.053,12.955,137,26.15
1/18/2017 2:00,0.77,1.33,5.048,13.041,136,26.2
1/18/2017 2:30,0.76,1.27,5.08,12.876,137,26.2
1/18/2017 3:00,0.715,1.17,5.211,12.971,135,26.1
1/18/2017 3:30,0.706,1.14,4.972,12.386,130,26.15
1/18/2017 4:00,0.702,1.36,5.125,12.404,136,26.2
1/18/2017 4:30,0.663,1.11,5.243,6.544,130,26.2
1/18/2017 5:00,0.653,1.08,5.044,6.342,129,25.9
1/18/2017 5:30,0.564,0.92,4.98,12.926,101,25.9
1/18/2017 6:00,0.641,1.03,4.686,6.391,85,25.9
1/18/2017 6:30,0.617,1.04,4.972,13.735,78,25.9
1/18/2017 7:00,0.575,1.03,4.816,6.113,125,25.95
1/18/2017 7:30,0.553,1.07,4.726,13.787,81,26.15
1/18/2017 8:00,0.595,0.87,5.369,6.146,85,26.25
1/18/2017 8:30,0.636,0.98,5.073,13.592,113,26.55
1/18/2017 9:00,0.651,1.14,4.927,6.361,119,26.8
1/18/2017 9:30,0.671,1.02,5.049,12.861,74,26.95
1/18/2017 10:00,0.731,1.09,4.907,6.014,120,27.05
1/18/2017 10:30,0.698,1.18,4.661,6.314,73,27.1
1/18/2017 11:00,0.683,1.53,4.494,6.514,80,27.15
1/18/2017 11:30,0.743,1.28,4.606,6.643,73,27.3
1/18/2017 12:00,0.751,1.29,4.457,6.357,80,27.35
1/18/2017 12:30,0.777,1.23,4.201,5.938,129,27.5
1/18/2017 13:00,0.76,1.27,4.018,6.345,83,27.5
1/18/2017 13:30,0.769,1.32,3.987,6.593,70,27.5
1/18/2017 14:00,0.821,1.44,4.003,6.683,70,27.55
1/18/2017 14:30,0.821,1.28,3.779,5.632,85,27.55
1/18/2017 15:00,0.837,1.59,3.852,3.625,38,27.4
1/18/2017 15:30,0.899,1.62,3.799,3.666,33,27.2
1/18/2017 16:00,0.949,1.65,3.813,3.684,35,27.15
1/18/2017 16:30,0.968,1.637,3.681,3.88,26,27.05
1/18/2017 17:00,1.066,1.87,4.149,4.191,29,27.05
